code,version,date,partie,sous_partie,livre,titre,chapitre,article,type
code_de_la_sécurité_sociale,f32aa28,1986-03-20,Réglementaire,NA,2,2,4,R224-1,inversion R256-6
code_de_la_sécurité_sociale,f32aa28,1986-03-20,Réglementaire,NA,6,1,2,R612-11,doublon
code_de_la_sécurité_sociale,f32aa28,1986-03-20,Réglementaire,NA,6,4,2,D642-1,inversion D652-1
code_de_la_sécurité_sociale,ad8723c,1986-07-17,Législative,NA,1,6,2,L162-23,inversion L162-25
code_de_la_sécurité_sociale,ad8723c,1986-07-17,Législative,NA,1,3,1,L131-2,inversion L175-1
code_de_la_sécurité_sociale,ad8723c,1986-07-17,Réglementaire,NA,3,1,5,R315-2,inversion R381-95
code_de_la_sécurité_sociale,ad8723c,1986-07-17,Réglementaire,NA,6,1,1,R611-38,inversion R651-7
code_de_la_sécurité_sociale,1324125,1986-12-30,Législative,NA,5,1,2,L512-2,inversion L553-4
code_de_la_sécurité_sociale,62507ce,1987-01-01,Législative,NA,3,8,1,L381-1,inversion L383-1
code_de_la_sécurité_sociale,62507ce,1987-01-01,Législative,NA,5,1,1,L511-1,inversion L513-1
code_de_la_sécurité_sociale,62507ce,1987-01-01,Législative,NA,6,2,3,L623-4,inversion L623-6
code_de_la_sécurité_sociale,842cf38,1987-01-28,Législative,NA,8,3,1,L831-2,inversion L835-7
code_de_la_sécurité_sociale,ceb5f3f,1987-03-29,Réglementaire,NA,3,8,1,R381-2,inversion R383-1
code_de_la_sécurité_sociale,ceb5f3f,1987-03-29,Réglementaire,NA,5,3,1,R531-2,inversion R583-1
code_de_la_sécurité_sociale,83fb5d2,1987-07-31,Législative,NA,1,3,3,L133-1,inversion L175-1
code_de_la_sécurité_sociale,83fb5d2,1987-07-31,Législative,NA,6,4,4,L644-2,inversion L644-3
code_de_la_sécurité_sociale,83fb5d2,1987-07-31,Législative,NA,6,2,2,L622-5,inversion L652-2
code_de_la_sécurité_sociale,844fc20,1987-08-15,Réglementaire,NA,3,5,1,R351-12,inversion R356-12
code_de_la_sécurité_sociale,857042f,1987-10-01,Réglementaire,NA,1,6,2,R162-1,inversion R163-12
code_de_la_sécurité_sociale,857042f,1987-10-01,Réglementaire,NA,2,5,1,R251-1,inversion R256-6
code_de_la_sécurité_sociale,857042f,1987-10-01,Réglementaire,NA,7,1,2,D712-38,inversion D763-3
code_de_la_sécurité_sociale,da9c23a,1987-12-20,Réglementaire,NA,3,2,2,R322-9-1,inversion R381-95
code_de_la_sécurité_sociale,f1d28b2,1988-01-06,Législative,NA,2,1,1,L211-2,inversion L217-2
code_de_la_sécurité_sociale,f1d28b2,1988-01-06,Législative,NA,2,4,3,L243-3,inversion L243-13
code_de_la_sécurité_sociale,f1d28b2,1988-01-06,Législative,NA,2,8,1,L281-2,inversion L283-1
code_de_la_sécurité_sociale,f1d28b2,1988-01-06,Législative,NA,2,4,1,L241-5,inversion L281-7
code_de_la_sécurité_sociale,f1d28b2,1988-01-06,Législative,NA,6,3,3,L633-1,inversion L652-2
code_de_la_sécurité_sociale,6cd46e0,1988-01-27,Réglementaire,NA,5,3,1,R531-10,inversion R583-1
code_de_la_sécurité_sociale,16ec86f,1988-05-03,Réglementaire,NA,1,4,5,R145-17,inversion R145-29
code_de_la_sécurité_sociale,dffd5d7,1988-05-07,Réglementaire,NA,6,1,1,R611-60,inversion R645-1
code_de_la_sécurité_sociale,290aa4e,1988-05-08,Réglementaire,NA,1,7,2,R172-13,inversion R174-8
code_de_la_sécurité_sociale,290aa4e,1988-05-08,Réglementaire,NA,3,5,1,R351-11,inversion R356-12
code_de_la_sécurité_sociale,290aa4e,1988-05-08,Réglementaire,NA,6,1,1,R611-89,inversion R645-1
code_de_la_sécurité_sociale,03df014,1988-05-10,Réglementaire,NA,1,6,2,R162-32,inversion R183-1
code_de_la_sécurité_sociale,e0700e5,1988-07-01,Réglementaire,NA,7,2,1,D721-11,inversion D763-3
code_de_la_sécurité_sociale,0cd58ba,1988-09-09,Réglementaire,NA,3,4,1,R341-15,inversion R381-95
code_de_la_sécurité_sociale,41e2f0c,1988-11-13,Réglementaire,NA,7,2,3,R723-35,inversion R766-60
code_de_la_sécurité_sociale,41e2f0c,1988-11-13,Réglementaire,NA,7,4,1,D741-10,inversion D763-3
code_de_la_sécurité_sociale,76f36d9,1988-12-03,Législative,NA,2,4,1,L241-6,inversion L281-7
code_de_la_sécurité_sociale,76f36d9,1988-12-03,Législative,NA,8,3,1,L831-4,inversion L835-7
code_de_la_sécurité_sociale,8d11f7d,1989-01-14,Législative,NA,2,4,1,L241-10,inversion L281-7
code_de_la_sécurité_sociale,3dc7224,1989-02-01,Réglementaire,NA,7,5,5,R755-11-1,inversion R766-60
code_de_la_sécurité_sociale,7c06b40,1990-01-02,Législative,NA,7,3,2,L732-3,inversion L732-13
code_de_la_sécurité_sociale,43f501f,1990-01-25,Législative,NA,1,8,2,L182-2,inversion L183-1
code_de_la_sécurité_sociale,036c3b5,1990-10-13,Réglementaire,NA,2,1,3,R213-3,inversion R282-2
code_de_la_sécurité_sociale,b41de81,1990-12-01,Réglementaire,NA,3,8,1,R381-95,inversion R382-37
code_de_la_sécurité_sociale,a412555,1991-01-01,Législative,NA,4,1,2,L412-2,doublon
code_de_la_sécurité_sociale,a412555,1991-01-01,Réglementaire,NA,8,3,1,R831-11,inversion R831-25
code_de_la_sécurité_sociale,a412555,1991-01-01,Réglementaire,NA,8,3,4,R834-3,inversion R843-1
code_de_la_sécurité_sociale,17e4305,1991-07-01,Réglementaire,NA,7,1,1,D711-6,inversion D767-27
code_de_la_sécurité_sociale,c340fb0,1991-08-01,Législative,NA,1,6,2,L162-14-1,inversion L162-14-4
code_de_la_sécurité_sociale,c340fb0,1991-08-01,Législative,NA,1,6,2,L162-21-1,inversion L162-26
code_de_la_sécurité_sociale,1002df2,1991-11-30,Réglementaire,NA,2,4,5,D245-1,doublon
code_de_la_sécurité_sociale,1002df2,1991-11-30,Réglementaire,NA,2,4,5,D245-4,doublon
code_de_la_sécurité_sociale,1002df2,1991-11-30,Réglementaire,NA,2,4,5,D245-11,doublon
code_de_la_sécurité_sociale,b8c8e46,1992-01-04,Législative,NA,8,1,1,L811-1,inversion L842-2
code_de_la_sécurité_sociale,4224106,1992-09-08,Réglementaire,NA,7,2,3,D723-1,inversion D723-2
code_de_la_sécurité_sociale,01a49f9,1993-01-01,Législative,NA,1,8,2,L182-1,inversion L183-1
code_de_la_sécurité_sociale,01a49f9,1993-01-01,Réglementaire,NA,7,5,5,D755-5,doublon
code_de_la_sécurité_sociale,b82004c,1993-03-30,Réglementaire,NA,8,2,1,R821-4,doublon
code_de_la_sécurité_sociale,be588b4,1993-08-28,Réglementaire,NA,3,5,1,R351-34,inversion R356-12
code_de_la_sécurité_sociale,267b62d,1994-01-01,Législative,NA,2,4,1,L241-6-1,doublon
code_de_la_sécurité_sociale,aa57082,1994-02-13,Législative,NA,6,1,2,L612-5,doublon
code_de_la_sécurité_sociale,6e2b181,1994-07-01,Législative,NA,5,3,1,L531-1,inversion L532-1-1
code_de_la_sécurité_sociale,6e2b181,1994-07-01,Réglementaire,NA,5,3,2,D532-1,doublon
code_de_la_sécurité_sociale,6e2b181,1994-07-01,Réglementaire,NA,5,3,2,D532-2,doublon
code_de_la_sécurité_sociale,882767e,1994-07-26,Législative,NA,5,3,2,L532-6,inversion L535-3
code_de_la_sécurité_sociale,66479bd,1994-07-27,Législative,NA,2,2,5,L225-1,inversion L225-1-1
code_de_la_sécurité_sociale,27b7b90,1994-09-23,Réglementaire,NA,1,6,1,D161-2-1,inversion D161-2-1-2
code_de_la_sécurité_sociale,6f8e521,1994-12-29,Réglementaire,NA,3,8,2,D382-3,inversion D382-8
code_de_la_sécurité_sociale,dcc82d4,1995-01-01,Législative,NA,6,3,3,L633-9,inversion L633-10
code_de_la_sécurité_sociale,cbed0c3,1995-02-28,Réglementaire,NA,2,0,0,R200-1,inversion R282-2
code_de_la_sécurité_sociale,9870f26,1995-03-04,Réglementaire,NA,1,6,1,R161-8-1,inversion R161-8-2
code_de_la_sécurité_sociale,5310f4e,1995-03-11,Réglementaire,NA,6,1,5,R615-36,inversion R615-70
code_de_la_sécurité_sociale,78d6b44,1995-05-07,Réglementaire,NA,1,6,1,R161-29,inversion R163-4
code_de_la_sécurité_sociale,d1d9bbb,1996-04-06,Réglementaire,NA,9,3,1,R931-2-3,inversion R931-2-9
code_de_la_sécurité_sociale,d1d9bbb,1996-04-06,Réglementaire,NA,9,3,1,R931-2-5,inversion R931-2-6
code_de_la_sécurité_sociale,8a8d4af,1996-04-25,Législative,NA,6,1,1,L611-13,inversion L616-3
code_de_la_sécurité_sociale,67801c1,1996-05-29,Législative,NA,1,6,2,L162-18,inversion L162-25
code_de_la_sécurité_sociale,1ef063b,1996-06-22,Réglementaire,NA,3,8,1,R381-99,inversion R383-1
code_de_la_sécurité_sociale,e768d4d,1996-09-11,Réglementaire,NA,3,1,5,R315-1,inversion R315-3
code_de_la_sécurité_sociale,50f50a6,1996-09-13,Réglementaire,NA,1,6,1,R161-30,inversion R163-4
code_de_la_sécurité_sociale,50f50a6,1996-09-13,Réglementaire,NA,2,2,4,R224-3,inversion R282-2
code_de_la_sécurité_sociale,8376dca,1996-09-14,Réglementaire,NA,9,3,1,R931-2-6,inversion R931-2-10
code_de_la_sécurité_sociale,812136d,1996-10-04,Réglementaire,NA,2,1,7,R217-8,inversion R282-2
code_de_la_sécurité_sociale,484dc1a,1996-12-28,Réglementaire,NA,7,1,1,D711-1,doublon
code_de_la_sécurité_sociale,484dc1a,1996-12-28,Réglementaire,NA,7,1,1,D711-4,doublon
code_de_la_sécurité_sociale,484dc1a,1996-12-28,Réglementaire,NA,7,1,1,D711-5,doublon
code_de_la_sécurité_sociale,2fa086a,1996-12-31,Législative,NA,1,6,2,L162-22,inversion L167-3
code_de_la_sécurité_sociale,0994a20,1997-01-01,Législative,NA,7,2,1,L721-3,inversion L767-2
code_de_la_sécurité_sociale,743f1e3,1997-02-01,Réglementaire,NA,5,3,1,R531-9,doublon
code_de_la_sécurité_sociale,75865b6,1997-04-20,Réglementaire,NA,1,6,2,R162-39,inversion R162-43
code_de_la_sécurité_sociale,75865b6,1997-04-20,Réglementaire,NA,1,6,2,R162-25,inversion R162-45
code_de_la_sécurité_sociale,bc317d8,1997-06-01,Réglementaire,NA,1,6,2,R162-35,inversion R184-1
code_de_la_sécurité_sociale,bc317d8,1997-06-01,Réglementaire,NA,2,4,1,R241-9-1,inversion R282-2
code_de_la_sécurité_sociale,f5c1fda,1997-07-01,Législative,NA,1,6,2,L162-22-1,inversion L167-3
code_de_la_sécurité_sociale,7f37b8c,1997-12-30,Réglementaire,NA,7,1,1,D711-2,inversion D767-27
code_de_la_sécurité_sociale,cb64e4f,1998-04-23,Réglementaire,NA,2,5,1,R251-28,inversion R282-2
code_de_la_sécurité_sociale,4841b14,1999-05-30,Réglementaire,NA,2,4,3,R243-60,inversion R282-2
code_de_la_sécurité_sociale,d84a4eb,1999-07-04,Réglementaire,NA,1,6,3,R163-8,inversion R163-13
code_de_la_sécurité_sociale,9f6944b,1999-08-06,Réglementaire,NA,9,3,1,R931-3-29,inversion R931-3-45
code_de_la_sécurité_sociale,2bb757e,1999-08-07,Réglementaire,NA,3,8,1,R381-57,doublon
code_de_la_sécurité_sociale,2905d41,1999-12-02,Réglementaire,NA,8,1,1,D811-1,inversion D861-1
code_de_la_sécurité_sociale,42691ea,1999-12-29,Réglementaire,NA,3,8,1,R381-62,doublon
code_de_la_sécurité_sociale,42691ea,1999-12-29,Réglementaire,NA,3,8,1,R381-66,doublon
code_de_la_sécurité_sociale,42691ea,1999-12-29,Réglementaire,NA,3,8,1,R381-67,doublon
code_de_la_sécurité_sociale,4dcb151,1999-12-30,Législative,NA,1,6,2,L162-5-11,inversion L162-5-13
code_de_la_sécurité_sociale,4dcb151,1999-12-30,Législative,NA,1,6,2,L162-20,inversion L162-22-7
code_de_la_sécurité_sociale,4dcb151,1999-12-30,Législative,NA,2,4,1,L241-1,doublon
code_de_la_sécurité_sociale,4dcb151,1999-12-30,Législative,NA,2,4,1,L241-2,doublon
code_de_la_sécurité_sociale,4dcb151,1999-12-30,Législative,NA,2,4,5,L245-16,doublon
code_de_la_sécurité_sociale,4dcb151,1999-12-30,Législative,NA,6,1,2,L612-1,doublon
code_de_la_sécurité_sociale,446f90c,2000-01-01,Législative,NA,3,8,0,L380-2,inversion L383-1
code_de_la_sécurité_sociale,446f90c,2000-01-01,Réglementaire,NA,7,5,5,D755-41,doublon
code_de_la_sécurité_sociale,df975cb,2000-01-29,Réglementaire,NA,2,4,1,D241-12,inversion D241-16
code_de_la_sécurité_sociale,0a40248,2000-02-22,Réglementaire,NA,1,6,2,R162-42,inversion R162-45
code_de_la_sécurité_sociale,d1b8795,2000-07-06,Législative,NA,8,3,1,L831-3,inversion L835-7
code_de_la_sécurité_sociale,20c96db,2000-07-14,Législative,NA,3,8,0,L380-3,inversion L383-1
code_de_la_sécurité_sociale,1c9bd5f,2001-01-01,Législative,NA,1,3,5,L135-1,doublon
code_de_la_sécurité_sociale,1c9bd5f,2001-01-01,Législative,NA,1,3,5,L135-3,doublon
code_de_la_sécurité_sociale,1c9bd5f,2001-01-01,Législative,NA,6,2,2,L622-1,doublon
code_de_la_sécurité_sociale,87504ee,2001-04-25,Réglementaire,NA,1,6,2,R162-31-1,inversion R162-44
code_de_la_sécurité_sociale,9435fb3,2001-11-08,Réglementaire,NA,8,3,1,R831-8,inversion R862-20
code_de_la_sécurité_sociale,c69879b,2001-11-29,Réglementaire,NA,2,4,1,D241-17-1,inversion D241-22
code_de_la_sécurité_sociale,77af1fb,2001-12-26,Législative,NA,1,3,7,L137-5,doublon
code_de_la_sécurité_sociale,77af1fb,2001-12-26,Législative,NA,1,1,1,L111-1,inversion L176-2
code_de_la_sécurité_sociale,8cc1266,2002-01-01,Législative,NA,7,6,2,L762-1,inversion L762-5
code_de_la_sécurité_sociale,8cc1266,2002-01-01,Législative,NA,7,6,6,L766-1,inversion L766-3
code_de_la_sécurité_sociale,ec148c4,2002-05-05,Réglementaire,NA,1,6,2,R162-1-10,inversion R162-1-13
code_de_la_sécurité_sociale,84fe532,2002-12-24,Législative,NA,3,8,0,L380-5,inversion L383-1
code_de_la_sécurité_sociale,143acf0,2002-12-29,Réglementaire,NA,2,4,1,D241-15-1,inversion D241-19
code_de_la_sécurité_sociale,ad5c306,2003-08-22,Législative,NA,3,5,1,L351-10,inversion L357-21
code_de_la_sécurité_sociale,19b67fe,2003-12-19,Législative,NA,2,4,5,L245-5-1,inversion L245-6
code_de_la_sécurité_sociale,b648c78,2004-01-01,Réglementaire,NA,1,7,1,D171-11-1,doublon
code_de_la_sécurité_sociale,7308879,2004-07-13,Législative,NA,1,7,4,L174-1-1,inversion L174-4
code_de_la_sécurité_sociale,6c5af88,2004-08-11,Législative,NA,7,6,6,L766-5,doublon
code_de_la_sécurité_sociale,6c5af88,2004-08-11,Législative,NA,7,6,6,L766-6,doublon
code_de_la_sécurité_sociale,149c765,2004-08-17,Législative,NA,1,6,1,L161-36-2,inversion L161-36-4
code_de_la_sécurité_sociale,8c27fd9,2004-08-22,Réglementaire,NA,1,4,2,R142-28,doublon
code_de_la_sécurité_sociale,e8a1241,2004-08-24,Réglementaire,NA,6,3,5,D635-7,inversion D635-8
code_de_la_sécurité_sociale,3bf3abf,2004-10-05,Législative,NA,1,6,5,L165-1,doublon
code_de_la_sécurité_sociale,8cb7fdc,2004-12-21,Législative,NA,1,3,3,L133-4,inversion L133-4-1
code_de_la_sécurité_sociale,8cb7fdc,2004-12-21,Législative,NA,1,6,2,L162-22-2,doublon
code_de_la_sécurité_sociale,8cb7fdc,2004-12-21,Législative,NA,1,6,2,L162-22-7,inversion L162-22-13
code_de_la_sécurité_sociale,8cb7fdc,2004-12-21,Législative,NA,1,6,2,L162-24-1,inversion L162-26
code_de_la_sécurité_sociale,2ea980b,2004-12-31,Législative,NA,8,6,2,L862-3,doublon
code_de_la_sécurité_sociale,2ea980b,2004-12-31,Législative,NA,8,6,2,L862-4,doublon
code_de_la_sécurité_sociale,9533f18,2005-01-01,Réglementaire,NA,1,6,2,R162-41-2,inversion R162-45
code_de_la_sécurité_sociale,9533f18,2005-01-01,Réglementaire,NA,1,7,4,R174-3-1,inversion R174-4
code_de_la_sécurité_sociale,28b2ce7,2005-08-03,Législative,NA,8,3,4,L834-1,doublon
code_de_la_sécurité_sociale,ecbbb94,2005-08-12,Réglementaire,NA,1,3,3,R133-15,inversion R133-18
code_de_la_sécurité_sociale,9c2b87e,2005-09-01,Réglementaire,NA,1,3,3,D133-9,inversion D133-12
code_de_la_sécurité_sociale,9c2b87e,2005-09-01,Réglementaire,NA,1,3,3,D133-5,inversion D133-9
code_de_la_sécurité_sociale,976d311,2005-12-09,Législative,NA,6,1,1,L611-1,inversion L611-18
code_de_la_sécurité_sociale,976d311,2005-12-09,Législative,NA,6,1,2,L612-2,inversion L612-3
code_de_la_sécurité_sociale,976d311,2005-12-09,Législative,NA,6,1,2,L612-6,inversion L612-7
code_de_la_sécurité_sociale,976d311,2005-12-09,Législative,NA,6,1,3,L613-3,inversion L613-7
code_de_la_sécurité_sociale,f4c8b23,2005-12-16,Législative,NA,9,3,1,L931-21,doublon
code_de_la_sécurité_sociale,f4c8b23,2005-12-16,Législative,NA,9,5,1,L951-14,doublon
code_de_la_sécurité_sociale,f4c8b23,2005-12-16,Réglementaire,NA,9,3,1,R931-5-1,doublon
code_de_la_sécurité_sociale,f4c8b23,2005-12-16,Réglementaire,NA,9,3,1,R931-5-2,doublon
code_de_la_sécurité_sociale,f3b837f,2005-12-20,Législative,NA,1,1,4,L114-9,inversion L114-13
code_de_la_sécurité_sociale,f3b837f,2005-12-20,Législative,NA,1,3,5,L135-2,doublon
code_de_la_sécurité_sociale,aca1364,2005-12-31,Législative,NA,1,3,6,L136-6,doublon
code_de_la_sécurité_sociale,aca1364,2005-12-31,Législative,NA,1,3,6,L136-7,doublon
code_de_la_sécurité_sociale,f127382,2006-03-17,Réglementaire,NA,1,6,2,R162-32-2,inversion R162-42-8
code_de_la_sécurité_sociale,f127382,2006-03-17,Réglementaire,NA,1,6,2,R162-33,inversion R162-42-9
code_de_la_sécurité_sociale,f127382,2006-03-17,Réglementaire,NA,1,6,2,R162-42-10,inversion R162-43
code_de_la_sécurité_sociale,f127382,2006-03-17,Réglementaire,NA,1,6,2,R162-41,inversion R162-42-11
code_de_la_sécurité_sociale,f127382,2006-03-17,Réglementaire,NA,1,6,2,R162-41-3,inversion R162-42-12
code_de_la_sécurité_sociale,f127382,2006-03-17,Réglementaire,NA,1,6,2,R162-41-6,inversion R162-42-13
code_de_la_sécurité_sociale,a478204,2006-06-01,Réglementaire,NA,4,1,2,D412-74,doublon
code_de_la_sécurité_sociale,ec406d4,2006-06-24,Législative,NA,9,1,1,L911-1,inversion L932-42
code_de_la_sécurité_sociale,2bb7a3a,2006-12-22,Législative,NA,2,1,3,L213-1,doublon
code_de_la_sécurité_sociale,efb9a6b,2007-05-08,Réglementaire,NA,1,6,2,R162-24,inversion R162-42-1
code_de_la_sécurité_sociale,742b03c,2007-09-25,Réglementaire,NA,2,4,1,D241-5,inversion D241-5-7
code_de_la_sécurité_sociale,742b03c,2007-09-25,Réglementaire,NA,2,4,1,D241-7,inversion D241-13
code_de_la_sécurité_sociale,21421b8,2007-12-31,Réglementaire,NA,6,3,5,D635-8-1,inversion D635-9
code_de_la_sécurité_sociale,ab5030b,2008-01-01,Législative,NA,2,2,5,L225-1-1,doublon
code_de_la_sécurité_sociale,ab5030b,2008-01-01,Réglementaire,NA,6,3,3,D633-19-1,doublon
code_de_la_sécurité_sociale,87e03f9,2008-05-01,Réglementaire,NA,1,3,3,D133-8,inversion D133-9
code_de_la_sécurité_sociale,87e03f9,2008-05-01,Réglementaire,NA,1,3,3,D133-13-6,inversion D133-13-8
code_de_la_sécurité_sociale,87e03f9,2008-05-01,Réglementaire,NA,1,3,3,D133-13-1,inversion D133-13-9
code_de_la_sécurité_sociale,87e03f9,2008-05-01,Réglementaire,NA,1,3,3,D133-13-3,inversion D133-13-10
code_de_la_sécurité_sociale,2478614,2008-11-10,Réglementaire,NA,9,3,1,R931-2-4,inversion R931-2-5-1
code_de_la_sécurité_sociale,2478614,2008-11-10,Réglementaire,NA,9,3,1,R931-2-5-2,inversion R931-2-8
code_de_la_sécurité_sociale,3fa3e01,2008-12-03,Réglementaire,NA,1,3,9,R139-3,inversion R139-5
code_de_la_sécurité_sociale,c360198,2008-12-29,Législative,NA,7,5,2,L752-3-1,doublon
code_de_la_sécurité_sociale,7d515de,2009-01-01,Réglementaire,NA,1,3,1,D131-6-1,inversion D131-8
code_de_la_sécurité_sociale,7d515de,2009-01-01,Réglementaire,NA,8,1,5,D815-19-1,inversion D815-20
code_de_la_sécurité_sociale,0c757f7,2009-01-12,Réglementaire,NA,1,1,1,D111-1,inversion R951-5-1
code_de_la_sécurité_sociale,4439978,2009-12-19,Réglementaire,NA,1,1,4,R114-19,doublon
code_de_la_sécurité_sociale,4439978,2009-12-19,Réglementaire,NA,1,1,4,R114-20,doublon
code_de_la_sécurité_sociale,4439978,2009-12-19,Réglementaire,NA,1,1,4,R114-21,doublon
code_de_la_sécurité_sociale,4439978,2009-12-19,Réglementaire,NA,1,1,4,R114-22,doublon
code_de_la_sécurité_sociale,4439978,2009-12-19,Réglementaire,NA,1,1,4,R114-23,doublon
code_de_la_sécurité_sociale,4439978,2009-12-19,Réglementaire,NA,1,1,4,R114-24,doublon
code_de_la_sécurité_sociale,4439978,2009-12-19,Réglementaire,NA,1,1,4,R114-25,doublon
code_de_la_sécurité_sociale,4439978,2009-12-19,Réglementaire,NA,1,1,4,R114-26,doublon
code_de_la_sécurité_sociale,4439978,2009-12-19,Réglementaire,NA,1,1,4,R114-28,doublon
code_de_la_sécurité_sociale,954ecb1,2011-04-01,Législative,NA,1,4,2,L142-7,inversion L142-8
code_de_la_sécurité_sociale,34540dc,2011-12-31,Législative,NA,1,6,2,L162-17,doublon
code_de_la_sécurité_sociale,2f4e6b0,2012-03-01,Réglementaire,NA,1,7,3,D173-21-0-1,inversion D173-21-0-2
code_de_la_sécurité_sociale,7a50d25,2012-05-01,Législative,NA,1,6,2,L162-17-4,doublon
code_de_la_sécurité_sociale,9160d7a,2013-06-17,Réglementaire,NA,1,3,3,D133-9-5,inversion D133-10
code_de_la_sécurité_sociale,0e84167,2013-09-30,Réglementaire,NA,1,6,2,D162-9,inversion D162-10-2
code_de_la_sécurité_sociale,21297ab,2014-01-01,Législative,NA,1,3,7,L137-16,doublon
code_de_la_sécurité_sociale,c61f317,2014-05-24,Réglementaire,NA,3,8,0,R380-3,doublon
code_de_la_sécurité_sociale,d605289,2014-10-01,Réglementaire,NA,1,3,3,D133-10,inversion D133-12
code_de_la_sécurité_sociale,8c59ca9,2015-03-30,Réglementaire,NA,1,6,2,D162-13,inversion D162-13-1
